id,word,simple_word,kinds,num_defs,def_freq,wiki_freq,crea_freq,ngram_freq,afi,commonness
bNUSuZV,variación,variación,sust,3,35,4121.0,16.29,107660.0,ba.ɾja.ˈθjon,3
bNWHwJe,"variado, da",variado,adj,2,40,19.0,9.26,36859.0,ba.ˈɾja.d̪o,3
bNf33GJ,variancia,variancia,sust,1,0,3.0,0.17,353.0,ba.ˈɾjan.θja,1
bNiE8QK,variante,variante,"adj,sust",7,11,4952.0,9.5,59159.0,ba.ˈɾjan.t̪e,3
bNl2H4v,varianza,varianza,sust,1,1,103.0,1.13,20487.0,ba.ˈɾjan.θa,2
bNmDCij,variar,variar,verb,5,108,9719.0,10.19,71557.0,ba.ˈɾjaɾ,3
bNseMt3,varicela,varicela,sust,1,1,70.0,0.66,8695.0,ba.ɾi.ˈθe.la,2
bNsroFZ,varicocele,varicocele,sust,1,0,39.0,0.0,542.0,ba.ɾi.ko.ˈθe.le,0
bNuOVTC,"varicoso, sa",varicoso,adj,2,0,21.0,0.03,164.0,ba.ɾi.ˈko.so,0
bNukiJF,variedad,variedad,sust,8,300,9518.0,33.8,210397.0,ba.ɾje.ˈd̪ad̪,4
bNxee2o,varietés,varietés,sust,1,0,10.0,0.15,388.0,ba.ɾje.ˈt̪es,1
bNxnKHW,"varilarguero, ra",varilarguero,sust,1,0,0.0,0.04,41.0,ba.ɾi.laɾ.ˈge.ɾo,0
bNyFI4J,varilla,varilla,sust,6,69,235.0,2.53,13470.0,ba.ˈɾi.ʝa,2
bNyPT7P,varillaje,varillaje,sust,1,4,2.0,0.05,418.0,ba.ɾi.ˈʝa.xe,0
bO1R2gT,"vario, ria",vario,"adj,pron,sust",7,903,711.0,0.34,2338.0,ˈba.ɾjo,4
bO6ODtR,varioloide,varioloide,sust,1,0,0.0,,4.0,ba.ɾjo.ˈloj.d̪e,0
bO6hpnz,"varioloso, sa",varioloso,adj,2,0,3.0,,31.0,ba.ɾjo.ˈlo.so,0
bO6u6vu,"variopinto, ta",variopinto,adj,2,0,110.0,0.81,4672.0,ba.ɾjo.ˈpin.t̪o,2
bOCBjAM,varitero,varitero,sust,1,0,0.0,,0.0,ba.ɾi.ˈt̪e.ɾo,0
bOGChep,variz,variz,sust,1,3,36.0,0.01,234.0,ba.ˈɾiθ,0
bOO3Dhj,varonil,varonil,adj,2,1,77.0,1.94,17602.0,ba.ɾo.ˈnil,2
bONxOhD,varonía,varonía,sust,2,0,12.0,0.05,303.0,ba.ɾo.ˈni.a,0
bOQrBo3,varraco,varraco,sust,1,0,1.0,,21.0,ba.ˈra.ko,0
bOS0tew,varraquear,varraquear,verb,2,0,0.0,,1.0,ba.ra.ke.ˈaɾ,0
bOSipQT,varraquera,varraquera,sust,1,0,0.0,,0.0,ba.ra.ˈke.ɾa,0
bOUaRdb,"varsoviano, na",varsoviano,"adj,sust",4,2,2.0,0.01,76.0,baɾ.so.ˈbja.no,0
bOJpDhG,varón,varón,sust,4,40,3562.0,14.15,143230.0,ba.ˈɾon,3
bOaoytP,vasallaje,vasallaje,sust,3,4,229.0,0.93,6794.0,ba.sa.ˈʝa.xe,2
bOcCenM,"vasallo, lla",vasallo,"adj,sust",3,12,960.0,1.52,10897.0,ba.ˈsa.ʝo,2
bOdI0Be,vasar,vasar,sust,1,4,2.0,0.06,496.0,ba.ˈsaɾ,0
bOdrIN9,"vasco, ca",vasco,"adj,sust",4,14,3915.0,70.99,41061.0,ˈbas.ko,3
bOnHA3g,"vascongado, da",vascongado,adj,1,0,68.0,0.15,677.0,bas.kon.ˈga.d̪o,1
bOuSExl,vascuence,vascuence,"adj,sust",2,0,108.0,0.71,2177.0,bas.ˈkwen.θe,2
bOvkccm,vascular,vascular,adj,1,7,655.0,4.05,54087.0,bas.ku.ˈlaɾ,3
bOwt8mR,"vasculoso, sa",vasculoso,adj,1,0,2.0,,45.0,bas.ku.ˈlo.so,0
bOdwJcF,"vascófilo, la",vascófilo,sust,2,0,2.0,,25.0,bas.ˈko.fi.lo,0
bOkc1mw,"vascón, na",vascón,adj,2,2,279.0,0.03,564.0,bas.ˈkon,0
bOpILmX,"vascónico, ca",vascónico,adj,1,0,0.0,0.0,37.0,bas.ˈko.ni.ko,0
bOyeohT,vasectomía,vasectomía,sust,1,0,47.0,0.4,1930.0,ba.sek.t̪o.ˈmi.a,1
bOyp53P,vaselina,vaselina,sust,3,0,77.0,1.42,4233.0,ba.se.ˈli.na,2
bP1YWXC,vasera,vasera,sust,3,0,0.0,,46.0,ba.ˈse.ɾa,0
bP1yKFj,vasija,vasija,sust,3,201,522.0,2.64,19538.0,ba.ˈsi.xa,4
bP2hOtk,vasillo,vasillo,sust,1,1,1.0,0.0,59.0,ba.ˈsi.ʝo,0
bP4cDIX,vaso,vaso,sust,12,161,1680.0,39.09,323648.0,ˈba.so,4
bP7JTm4,"vasoconstrictor, ra",vasoconstrictor,adj,1,3,59.0,0.09,1854.0,ba.so.kons.t̪ɾik.ˈt̪oɾ,0
bP9oxDN,"vasodilatador, ra",vasodilatador,adj,1,2,46.0,0.31,2332.0,ba.so.d̪i.la.t̪a.ˈd̪oɾ,1
bPGyNkJ,vasquismo,vasquismo,sust,2,0,8.0,0.09,173.0,bas.ˈkis.mo,0
bPOBNk4,vastedad,vastedad,sust,1,0,15.0,0.74,4319.0,bas.t̪e.ˈd̪ad̪,2
bPR4wg1,"vasto, ta",vasto,adj,1,9,1424.0,6.33,49723.0,ˈbas.t̪o,3
bPTf0SQ,vate,vate,sust,2,0,35.0,0.96,2748.0,ˈba.t̪e,2
bPZXtgK,vaticanista,vaticanista,"adj,sust",3,0,2.0,0.1,287.0,ba.t̪i.ka.ˈnis.t̪a,0
bPaZDQL,"vaticano, na",vaticano,"adj,sust",5,2,778.0,16.71,2724.0,ba.t̪i.ˈka.no,2
bPbS2ze,"vaticinador, ra",vaticinador,adj,1,1,2.0,0.01,154.0,ba.t̪i.θi.na.ˈd̪oɾ,0
bPbTzHu,vaticinar,vaticinar,verb,1,2,73.0,0.64,1929.0,ba.t̪i.θi.ˈnaɾ,2
bPdFk4R,vaticinio,vaticinio,sust,1,1,22.0,0.86,4293.0,ba.t̪i.ˈθi.njo,2
bPgE0kP,vatio,vatio,sust,1,5,155.0,0.13,813.0,ˈba.t̪jo,1
bPkTaY4,vaya1,vaya,sust,1,20,134.0,63.29,434299.0,ˈba.ʝa,3
bPmU3j2,vaya2,vaya,"interj,adj",4,19,134.0,63.29,434299.0,ˈba.ʝa,3
bPnj4hL,ve,ve,sust,1,28,271.0,124.92,892429.0,be,3
baOo6Gz,ver1,ver,verb,22,679,102051.0,435.76,4892531.0,beɾ,4
baR8qnC,ver2,ver,sust,2,118,102051.0,435.76,4892531.0,beɾ,4
bPq86tD,"vecero, ra",vecero,"adj,sust",5,2,1.0,,85.0,be.ˈθe.ɾo,0
bPpXRSK,vecería,vecería,sust,1,0,0.0,0.01,318.0,be.θe.ˈɾi.a,0
bQ7H09A,"vecino, na",vecino,adj,5,45,10382.0,28.81,171603.0,be.ˈθi.no,3
bPtxHFP,vecinal,vecinal,adj,1,3,465.0,2.91,7834.0,be.θi.ˈnal,2
bPx31uB,vecindad,vecindad,sust,4,6,462.0,5.57,33232.0,be.θin.ˈd̪ad̪,3
bQ2Rtfg,vecindario,vecindario,sust,3,10,456.0,5.28,41365.0,be.θin.ˈd̪a.ɾjo,3
bQ6suRg,vecindona,vecindona,sust,1,0,0.0,0.01,12.0,be.θin.ˈd̪o.na,0
bQ8f9eO,vectación,vectación,sust,1,0,0.0,,6.0,bek.t̪a.ˈθjon,0
bQE7djR,vector,vector,sust,5,8,1643.0,2.94,37377.0,bek.ˈt̪oɾ,2
bQG8jQu,vectorial,vectorial,adj,1,0,884.0,0.55,8140.0,bek.t̪o.ˈɾjal,2
bQRHnGg,vedar,vedar,verb,4,7,102.0,0.06,721.0,be.ˈd̪aɾ,1
bQRJzz9,vedegambre,vedegambre,sust,1,0,3.0,,21.0,be.d̪e.ˈgam.bɾe,0
bQS0fZk,vedeja,vedeja,sust,2,0,0.0,,7.0,be.ˈd̪e.xa,0
bQUzcx0,vedette,vedette,sust,1,0,178.0,1.29,2171.0,be.ˈd̪e.t̪e,2
bQWXggx,vedija1,vedija,sust,3,2,0.0,0.0,274.0,be.ˈd̪i.xa,0
bQdSi9Q,vedija2,vedija,sust,1,2,0.0,0.0,274.0,be.ˈd̪i.xa,0
bQsI20e,vega,vega,sust,3,5,1025.0,23.03,9765.0,ˈbe.ga,2
bR27oBC,vegetabilidad,vegetabilidad,sust,1,0,0.0,,6.0,be.xe.t̪a.bi.li.ˈd̪ad̪,0
bR3nI4f,vegetación,vegetación,sust,3,25,3684.0,17.38,77286.0,be.xe.t̪a.ˈθjon,3
bR5GNTb,vegetal,vegetal,"adj,sust",4,198,3820.0,18.41,76713.0,be.xe.ˈt̪al,4
bR5fEWN,vegetalista,vegetalista,adj,1,0,1.0,,59.0,be.xe.t̪a.ˈlis.t̪a,0
bR9WEGw,vegetar,vegetar,verb,3,2,131.0,0.39,1628.0,be.xe.ˈt̪aɾ,1
bRBue2h,vegetarianismo,vegetarianismo,sust,2,2,83.0,0.64,2392.0,be.xe.t̪a.ɾja.ˈnis.mo,2
bRCXZBr,"vegetariano, na",vegetariano,adj,2,1,407.0,1.21,8575.0,be.xe.t̪a.ˈɾja.no,2
bRDNZu3,"vegetativo, va",vegetativo,adj,2,11,285.0,2.25,9118.0,be.xe.t̪a.ˈt̪i.bo,2
bRGCsC4,"veguero, ra",veguero,"adj,sust",3,0,3.0,0.2,501.0,be.ˈge.ɾo,1
bRFyn4t,veguerío,veguerío,sust,1,0,0.0,0.01,10.0,be.ge.ˈɾi.o,0
bRIL5RC,vehemencia,vehemencia,sust,1,35,72.0,4.63,42911.0,be.e.ˈmen.θja,3
bRK5I3F,vehemente,vehemente,adj,3,45,102.0,2.32,20030.0,ˈbe.e.ˈmen.t̪e,2
bROwV2S,vehicular1,vehicular,verb,1,0,416.0,2.85,6699.0,bej.ku.ˈlaɾ,2
bRPfEkQ,vehicular2,vehicular,adj,2,0,416.0,2.85,6699.0,bej.ku.ˈlaɾ,2
bRQbJnd,vehículo,vehículo,sust,2,310,8134.0,45.93,305745.0,be.ˈi.ku.lo,4
bRVDOk1,"veintavo, va",veintavo,adj,1,0,0.0,,12.0,bejn.ˈt̪a.bo,0
bRVNaMB,veinte,veinte,"adj,sust",7,22,0.0,82.59,600083.0,ˈbejn.t̪e,3
bRYb5oI,"veinteavo, va",veinteavo,adj,1,1,1.0,0.0,144.0,bejn.t̪e.ˈa.bo,0
bRWQDJZ,"veinteañero, ra",veinteañero,adj,1,0,12.0,0.19,2050.0,bejn.t̪e.a.ˈɲe.ɾo,1
bRe4c7H,veintenar,veintenar,sust,1,0,1.0,,9.0,bejn.t̪e.ˈnaɾ,0
bRkYvBA,veinticinco,veinticinco,"adj,sust",4,3,0.0,16.36,117840.0,bejn.t̪i.ˈθin.ko,3
bRkuXoB,"veinticuatreno, na",veinticuatreno,adj,3,0,0.0,,25.0,bejn.t̪i.kwa.ˈt̪ɾe.no,0
bRrWn1E,veinticuatro,veinticuatro,"adj,sust",6,5,0.0,12.08,111449.0,bejn.t̪i.ˈkwa.t̪ɾo,3
bRruGMO,veintidós,veintidós,"adj,sust",5,2,0.0,6.44,45211.0,bejn.t̪i.ˈd̪os,3
bRtOQ6h,veintinueve,veintinueve,"adj,sust",4,2,0.0,2.21,16915.0,bejn.t̪i.ˈnwe.be,2
bRwKMaH,veintiocho,veintiocho,"adj,sust",4,2,0.0,3.41,27743.0,bejn.ˈt̪jo.t͡ʃo,2
bS8cB7u,veintisiete,veintisiete,"adj,sust",4,2,0.0,3.53,27231.0,bejn.t̪i.ˈsje.t̪e,2
bS1bzQy,veintiséis,veintiséis,"adj,sust",4,2,0.0,3.21,26334.0,bejn.t̪i.ˈsejs,2
bSEF5Aq,"veintitantos, tas",veintitantos,adj,1,0,13.0,0.74,7187.0,bejn.t̪i.ˈt̪an.t̪os,2
bSEhdPa,veintitrés,veintitrés,"adj,sust",5,2,0.0,4.79,35914.0,bejn.t̪i.ˈt̪ɾes,3
bSOJupq,"veintiuno, na",veintiuno,"adj,sust",6,3,0.0,1.74,13116.0,bejn.ˈt̪ju.no,2
bSLYX5g,veintiún,veintiún,adj,1,1,0.0,3.4,27369.0,bejn.ˈt̪jun,2
bRaYJY5,veintén,veintén,sust,1,0,0.0,,22.0,bejn.ˈt̪en,0
bRjilqr,"veintésimo, ma",veintésimo,adj,2,0,0.0,,6.0,bejn.ˈt̪e.si.mo,0
bSPlE7t,vejación,vejación,sust,1,0,61.0,0.57,3004.0,be.xa.ˈθjon,2
bSQZhHe,"vejador, ra",vejador,adj,1,0,0.0,0.0,128.0,be.xa.ˈd̪oɾ,0
bSU7Kmk,vejamen,vejamen,sust,3,6,20.0,0.15,738.0,be.ˈxa.men,1
bSUT56Q,vejaminista,vejaminista,sust,1,0,0.0,0.01,4.0,be.xa.mi.ˈnis.t̪a,0
bSZ7Tli,"vejancón, na",vejancón,adj,1,0,0.0,0.01,83.0,be.xan.ˈkon,0
bSZAm6g,vejar,vejar,verb,2,7,58.0,0.15,757.0,be.ˈxaɾ,1
bSZVHAs,"vejarrón, na",vejarrón,adj,1,0,0.0,0.0,14.0,be.xa.ˈron,0
bSaFWyC,"vejatorio, ria",vejatorio,adj,1,0,20.0,0.34,1713.0,be.xa.ˈt̪o.ɾjo,1
bShpLyM,vejestorio,vejestorio,sust,2,0,2.0,0.25,3045.0,be.xes.ˈt̪o.ɾjo,1
bSkOw8C,vejete,vejete,"adj,sust",2,0,0.0,0.95,3373.0,be.ˈxe.t̪e,2
bSrxBGn,vejez,vejez,sust,4,16,342.0,11.11,81113.0,be.ˈxeθ,3
bSscuJC,"vejezuelo, la",vejezuelo,adj,1,0,1.0,,187.0,be.xe.ˈθwe.lo,0
bSuCWP6,vejiga,vejiga,sust,5,38,355.0,4.69,32873.0,be.ˈxi.ga,3
bSuDglg,"vejigatorio, ria",vejigatorio,adj,1,1,2.0,,67.0,be.xi.ga.ˈt̪o.ɾjo,0
bSv8Zin,vejigazo,vejigazo,sust,1,0,1.0,0.0,9.0,be.xi.ˈga.θo,0
bSxR5HA,"vejigoso, sa",vejigoso,adj,1,0,0.0,0.01,48.0,be.xi.ˈgo.so,0
bSxboYs,vejiguilla,vejiguilla,sust,1,2,0.0,,11.0,be.xi.ˈgi.ʝa,0
bSyKFNf,vela1,vela,sust,9,238,1630.0,18.48,146943.0,ˈbe.la,4
bSyj9hp,vela2,vela,sust,5,239,1630.0,18.48,146943.0,ˈbe.la,4
bT0weyA,vela3,vela,sust,1,234,1630.0,18.48,146943.0,ˈbe.la,4
bT1pJw7,velacho,velacho,sust,1,1,5.0,,150.0,be.ˈla.t͡ʃo,0
bT1qe6R,velación1,velación,sust,1,3,15.0,0.09,908.0,be.la.ˈθjon,0
bT2MBrD,velación2,velación,sust,2,3,15.0,0.09,908.0,be.la.ˈθjon,0
bT4haUN,velada,velada,sust,4,2,235.0,8.74,82092.0,be.ˈla.d̪a,3
bT5XKfd,"velador, ra",velador,"adj,sust",11,1,15.0,1.62,7327.0,be.la.ˈd̪oɾ,2
bT7dXRR,veladura,veladura,sust,1,2,38.0,0.21,1017.0,be.la.ˈd̪u.ɾa,1
bTAJbNE,velaje,velaje,sust,1,1,0.0,0.01,36.0,be.ˈla.xe,0
bTCriWl,velamen,velamen,sust,1,3,39.0,0.24,3346.0,be.ˈla.men,1
bTFZNAf,velar1,velar,verb,10,277,999.0,7.29,46150.0,be.ˈlaɾ,4
bTJiBaz,velar2,velar,verb,5,272,999.0,7.29,46150.0,be.ˈlaɾ,4
bTJnxpM,velar3,velar,adj,3,11,999.0,7.29,46150.0,be.ˈlaɾ,3
bTKRvGS,velarizar,velarizar,verb,1,0,0.0,,6.0,be.la.ɾi.ˈθaɾ,0
bTMZGGB,velarte,velarte,sust,1,0,0.0,0.02,229.0,be.ˈlaɾ.t̪e,0
bTNL6He,velatorio,velatorio,sust,2,2,37.0,1.23,6809.0,be.la.ˈt̪o.ɾjo,2
bTPr4pm,"velazqueño, ña",velazqueño,adj,2,0,14.0,0.24,220.0,be.laθ.ˈke.ɲo,1
bTTec3B,velcro,velcro,sust,1,0,32.0,0.09,2757.0,ˈbel.kɾo,0
bTWuag2,veleidad,veleidad,sust,2,0,25.0,0.45,2180.0,be.lej.ˈd̪ad̪,1
bTY6mQI,"veleidoso, sa",veleidoso,adj,1,1,6.0,0.18,1379.0,be.lej.ˈd̪o.so,1
bTZKccn,velejar,velejar,verb,1,0,0.0,,4.0,be.le.ˈxaɾ,0
bTkBODE,"velero1, ra",velero,"adj,sust",2,5,266.0,2.26,17227.0,be.ˈle.ɾo,2
bTkOgl9,"velero2, ra",velero,"adj,sust",4,5,266.0,2.26,17227.0,be.ˈle.ɾo,2
bTcYv4y,velería,velería,sust,1,0,3.0,,53.0,be.le.ˈɾi.a,0
bTqJ2te,veleta,veleta,sust,4,3,90.0,0.91,4869.0,be.ˈle.t̪a,2
bTtlijj,velete,velete,sust,1,0,0.0,,21.0,be.ˈle.t̪e,0
bU1JmJl,velicación,velicación,sust,1,0,0.0,,1.0,be.li.ka.ˈθjon,0
bU7nPGa,velillo,velillo,sust,1,0,0.0,0.05,371.0,be.ˈli.ʝo,0
bUMtPbF,"vellido, da",vellido,adj,1,0,2.0,0.03,40.0,be.ˈʝi.d̪o,0
bUNkJe8,vello,vello,sust,2,34,259.0,3.78,50282.0,ˈbe.ʝo,3
bUNmGDU,vellocino,vellocino,sust,2,1,67.0,0.27,2754.0,be.ʝo.ˈθi.no,1
bUaeUT6,vellorita,vellorita,sust,2,0,0.0,0.01,47.0,be.ʝo.ˈɾi.t̪a,0
bUf1GZC,vellosidad,vellosidad,sust,3,2,137.0,0.13,967.0,be.ʝo.si.ˈd̪ad̪,0
bUg5N0a,vellosilla,vellosilla,sust,1,2,2.0,,91.0,be.ʝo.ˈsi.ʝa,0
bUi9PMo,"velloso, sa",velloso,adj,1,93,73.0,0.34,1283.0,be.ˈʝo.so,1
bUl7vjY,vellotado,vellotado,sust,1,0,0.0,,3.0,be.ʝo.ˈt̪a.d̪o,0
bUpNPTD,velludillo,velludillo,sust,1,0,0.0,0.01,32.0,be.ʝu.ˈd̪i.ʝo,0
bUqGedY,"velludo, da",velludo,"adj,sust",2,20,75.0,0.48,3543.0,be.ˈʝu.d̪o,2
bUQNnkU,vellón1,vellón,sust,3,24,84.0,1.07,8588.0,be.ˈʝon,2
bUTAQVU,vellón2,vellón,sust,3,23,84.0,1.07,8588.0,be.ˈʝon,2
bUtD9Bx,velmez,velmez,sust,1,0,1.0,,23.0,bel.ˈmeθ,0
bUwgYjN,velo,velo,sust,13,30,459.0,8.27,102712.0,ˈbe.lo,3
bUyWG7T,velocidad,velocidad,sust,4,104,13510.0,68.95,573939.0,be.lo.θi.ˈd̪ad̪,3
bV3RMNq,velocipedismo,velocipedismo,sust,1,0,0.0,,12.0,be.lo.θi.pe.ˈd̪is.mo,0
bV5ExwN,velocipedista,velocipedista,sust,1,0,0.0,0.0,14.0,be.lo.θi.pe.ˈd̪is.t̪a,0
bVALpM1,velocista,velocista,sust,1,0,53.0,0.62,1063.0,be.lo.ˈθis.t̪a,2
bV09pOi,velocímetro,velocímetro,sust,1,1,34.0,0.17,1807.0,be.lo.ˈsi.me.t̪ɾo,1
bV909DM,velocípedo,velocípedo,sust,2,3,6.0,0.11,487.0,be.lo.ˈsi.pe.d̪o,0
bVGZ4tm,velomotor,velomotor,sust,1,0,2.0,0.0,73.0,be.lo.mo.ˈt̪oɾ,0
bVIVTpJ,"velonero, ra",velonero,sust,2,0,0.0,,5.0,be.lo.ˈne.ɾo,0
bVJXxPZ,velorio1,velorio,sust,2,1,50.0,1.97,6824.0,be.ˈlo.ɾjo,2
bVK2StT,velorio2,velorio,sust,1,1,50.0,1.97,6824.0,be.ˈlo.ɾjo,2
bVNxoyS,velorto,velorto,sust,4,0,0.0,,3.0,be.ˈloɾ.t̪o,0
bVSFmdn,veloz,veloz,adj,2,13,557.0,6.46,50214.0,be.ˈloθ,3
bUFIokO,"velívolo, la",velívolo,adj,1,0,0.0,,15.0,be.ˈli.bo.lo,0
bVEHa04,velódromo,velódromo,sust,1,1,91.0,1.19,727.0,be.ˈlo.d̪ɾo.mo,1
bVGaYH6,velón,velón,sust,2,9,4.0,0.28,1791.0,be.ˈlon,1
bVcOttg,vena,vena,sust,10,60,1266.0,5.27,58737.0,ˈbe.na,3
bVfXHvn,venablo,venablo,sust,1,6,23.0,0.11,1975.0,be.ˈna.blo,1
bVjDIGW,"venadero, ra",venadero,"adj,sust",2,0,1.0,,14.0,be.na.ˈd̪e.ɾo,0
bVl9ml5,"venado1, da",venado,sust,2,15,584.0,3.12,14209.0,be.ˈna.d̪o,2
bVonkFE,"venado2, da",venado,adj,1,15,584.0,3.12,14209.0,be.ˈna.d̪o,2
bVquS2o,venaje,venaje,sust,1,0,0.0,,10.0,be.ˈna.xe,0
bVqw6el,venal1,venal,adj,1,1,26.0,0.43,2506.0,be.ˈnal,1
bVsSQXs,venal2,venal,adj,2,2,26.0,0.43,2506.0,be.ˈnal,1
bVtonhu,venalidad,venalidad,sust,1,0,9.0,0.32,2299.0,be.na.li.ˈd̪ad̪,1
bVyZpJO,"vencedor, ra",vencedor,adj,1,15,1935.0,11.16,37353.0,ben.θe.ˈd̪oɾ,3
bVyt0bW,vencejera,vencejera,sust,1,0,0.0,,0.0,ben.θe.ˈxe.ɾa,0
bVzdhKT,vencejo1,vencejo,sust,2,8,61.0,0.13,722.0,ben.ˈθe.xo,1
bW0dkuE,vencejo2,vencejo,sust,1,8,61.0,0.13,722.0,ben.ˈθe.xo,1
bW2GDZD,vencer,vencer,verb,15,77,8014.0,20.39,108583.0,ben.ˈθeɾ,3
bW3rXUw,vencetósigo,vencetósigo,sust,1,0,0.0,,15.0,ben.θe.ˈt̪o.si.go,0
bW6No0L,vencible,vencible,adj,1,2,9.0,0.05,1316.0,ben.ˈθi.ble,0
bW8em7P,vencimiento,vencimiento,sust,3,4,142.0,3.64,48541.0,ben.θi.ˈmjen.t̪o,2
bW9GXg9,venda,venda,sust,2,13,182.0,4.54,40561.0,ˈben.d̪a,3
bW9eIeE,vendaje1,vendaje,sust,1,13,65.0,1.62,22322.0,ben.ˈd̪a.xe,2
bW9ivFn,vendaje2,vendaje,sust,2,13,65.0,1.62,22322.0,ben.ˈd̪a.xe,2
bWI2W3y,vendar,vendar,verb,2,425,242.0,0.3,3186.0,ben.ˈd̪aɾ,4
bWLYrjB,vendaval,vendaval,sust,3,1,63.0,2.43,13454.0,ben.d̪a.ˈbal,2
bWP98Yx,"vendedor, ra",vendedor,adj,1,101,1286.0,9.85,107312.0,ben.d̪e.ˈd̪oɾ,3
bWSrEeQ,vender,vender,verb,10,586,14816.0,35.02,207761.0,ben.ˈd̪eɾ,4
bWTADte,vendetta,vendetta,sust,1,0,89.0,0.57,2084.0,ben.ˈd̪e.t̪a,2
bWTht57,vendible,vendible,adj,1,5,10.0,0.24,1342.0,ben.ˈd̪i.ble,1
bWdZ3mO,"vendimiador, ra",vendimiador,sust,1,3,8.0,0.0,333.0,ben.d̪i.mja.ˈd̪oɾ,0
bWf73Cr,vendimiar,vendimiar,verb,3,7,22.0,0.09,909.0,ben.d̪i.ˈmjaɾ,1
bWi9bn7,vendimiario,vendimiario,sust,1,0,10.0,0.02,190.0,ben.d̪i.ˈmja.ɾjo,0
bWiGw0d,vendo,vendo,sust,2,0,11.0,1.92,8448.0,ˈben.d̪o,2
bWkqk5Z,"veneciano, na",veneciano,"adj,sust",4,3,899.0,1.44,11134.0,be.ne.ˈθja.no,2
bWrvlv7,venencia,venencia,sust,1,1,6.0,0.03,51.0,be.ˈnen.θja,0
bWvfiiZ,veneno,veneno,sust,5,33,1054.0,11.12,85712.0,be.ˈne.no,3
bWw290x,venenosidad,venenosidad,sust,1,0,0.0,0.0,17.0,be.ne.no.si.ˈd̪ad̪,0
bWwAi51,"venenoso, sa",venenoso,adj,1,67,624.0,1.29,9178.0,be.ne.ˈno.so,2
bWxaLJL,venera1,venera,sust,2,7,141.0,1.19,6456.0,be.ˈne.ɾa,2
bWzJ0mL,venera2,venera,sust,1,5,141.0,1.19,6456.0,be.ˈne.ɾa,2
bWzr2fY,venerable,venerable,adj,4,5,215.0,2.69,27751.0,be.ne.ˈɾa.ble,2
bX2LuTI,veneración,veneración,sust,1,22,442.0,2.32,24556.0,be.ne.ɾa.ˈθjon,2
bX5Uls1,venerar,venerar,verb,2,13,1378.0,0.68,5135.0,be.ne.ˈɾaɾ,2
bX2NZ6y,"venerador, ra",venerador,adj,1,0,2.0,0.01,79.0,be.ne.ɾa.ˈd̪oɾ,0
bX411qi,"venerando, da",venerando,adj,1,1,17.0,0.09,1258.0,be.ne.ˈɾan.d̪o,0
bXIXBB5,venero,venero,sust,4,3,16.0,1.07,2628.0,be.ˈne.ɾo,2
bXLKc8w,venezolanismo,venezolanismo,sust,3,0,9.0,0.0,25.0,be.ne.θo.la.ˈnis.mo,0
bXNAa9F,"venezolano, na",venezolano,adj,2,8,4034.0,20.08,28464.0,be.ne.θo.ˈla.no,3
bXTFKUF,vengable,vengable,adj,1,0,0.0,,1.0,ben.ˈga.ble,0
bXUPP4J,"vengador, ra",vengador,adj,1,0,116.0,0.81,7345.0,ben.ga.ˈd̪oɾ,2
bXXPjj1,venganza,venganza,sust,2,10,2118.0,17.23,178246.0,ben.ˈgan.θa,3
bXXZg26,vengar,vengar,verb,1,18,1369.0,1.92,18956.0,ben.ˈgaɾ,2
bXXng7s,"vengativo, va",vengativo,adj,1,2,108.0,1.05,9098.0,ben.ga.ˈt̪i.bo,2
bXbiHuG,venia,venia,sust,4,0,198.0,2.1,14035.0,ˈbe.nja,2
bXcdpUI,venial,venial,adj,1,3,25.0,0.38,2277.0,be.ˈnjal,1
bXf1wgy,venialidad,venialidad,sust,1,0,0.0,0.0,19.0,be.nja.li.ˈd̪ad̪,0
bXkKOx7,"venidero, ra",venidero,"adj,sust",3,3,181.0,1.75,8920.0,be.ni.ˈd̪e.ɾo,2
bXkUiz2,venir,venir,verb,27,408,16119.0,47.06,556588.0,be.ˈniɾ,4
bXqy4co,"venoso, sa",venoso,adj,2,3,254.0,1.07,18848.0,be.ˈno.so,2
bXt7EYJ,venta,venta,sust,5,115,11401.0,77.88,381165.0,ˈben.t̪a,4
bXv8W3T,ventaja,ventaja,sust,5,44,4417.0,46.57,224818.0,ben.ˈt̪a.xa,3
bXyLD4T,ventajear,ventajear,verb,2,0,0.0,0.0,6.0,ben.t̪a.xe.ˈaɾ,0
bY3zrdS,ventajismo,ventajismo,sust,1,0,1.0,,315.0,ben.t̪a.ˈxis.mo,0
bY42kce,ventajista,ventajista,adj,1,1,4.0,0.13,465.0,ben.t̪a.ˈxis.t̪a,0
bY5aHco,"ventajoso, sa",ventajoso,"adj,sust",2,7,277.0,1.5,12712.0,ben.t̪a.ˈxo.so,2
bY7fn3F,ventalle,ventalle,sust,2,0,0.0,0.03,149.0,ben.ˈt̪a.ʝe,0
bY8XdFW,ventana,ventana,sust,5,172,4784.0,59.36,704108.0,ben.ˈt̪a.na,4
bY8oA8P,ventanaje,ventanaje,sust,1,0,2.0,0.01,90.0,ben.t̪a.ˈna.xe,0
bYEHp53,ventanal,ventanal,sust,1,0,503.0,3.8,35891.0,ben.t̪a.ˈnal,3
bYIO8nj,ventanazo,ventanazo,sust,2,0,0.0,,20.0,ben.t̪a.ˈna.θo,0
bYM1fcI,ventanear,ventanear,verb,1,1,4.0,0.0,22.0,ben.t̪a.ne.ˈaɾ,0
